feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,target
-1.0091,32.9847,1.4648,0.5227,1.5826,1.4649,1.2213,15006,184.8208,2140,0.5664,-1.4774,0.1852,0.3213,14.0241,160
-1.5999,19.8722,0.224,-0.5455,0.1885,0.2241,1.6928,10688,166.385,1316,1.6076,0.25,0.1474,-0.7613,59.776,67
0.8326,11.9317,1.1015,-0.4629,-0.4819,1.1016,2.062,13575,177.1436,534,-1.0819,0.1227,0.0667,0.0028,97.3645,27
0.1363,33.9425,-0.9699,0.1897,-0.6929,-0.9698,1.7146,18050,189.8002,1836,1.3267,-0.4935,0.1748,-0.3723,33.4151,95
-1.3325,20.1629,0.3961,-1.1039,-0.6979,0.3962,0.3521,17017,190.0864,3219,-1.0911,0.7412,0.2589,-1.504,-25.64,189
0.4108,18.22,-0.6393,0.9746,0.0854,-0.6392,-0.8163,10602,174.0867,864,1.0989,-0.5933,0.0928,-0.1772,86.2761,45
2.0427,40.95,-0.4063,0.8471,0.4085,-0.4062,-0.0639,13572,173.1065,2520,0.3592,0.0553,0.2264,-0.1936,-5.9261,142
0.2162,13.0339,-1.498,-0.0444,-1.1281,-1.4979,-0.0309,11088,179.5278,1414,-0.9224,1.0328,0.1373,0.0513,33.4151,74
0.5265,28.4149,-0.5032,1.2059,-0.3105,-0.5031,-0.2539,11970,168.2909,2800,0.7175,1.1471,0.2772,-1.0054,-5.9261,167
-0.3359,43.6305,0.6632,0.4776,2.2816,0.6633,0.0178,10624,169.5711,1632,0.8513,-0.4745,0.1753,1.2788,14.0241,88
-0.7408,15.5138,1.3774,-1.5982,0.3427,1.3775,1.0357,18810,189.5001,1023,-0.3579,-0.5626,0.117,0.7653,90.8927,55
0.3544,15.0892,-1.9392,1.3459,-0.1547,-1.9391,0.0704,18430,192.9815,1235,0.8048,0.1045,0.1354,1.2788,80.7973,60
-0.9282,22.1404,-1.0641,-0.2925,1.6599,-1.064,0.5264,11928,166.1125,920,-0.1018,-1.3151,0.1075,-1.1953,86.2761,47
-0.852,8.9261,-0.1336,1.2205,0.7115,-0.1335,-0.406,9760,162.4893,2392,0.8252,-0.4585,0.219,-0.337,33.4151,136
0.7726,18.4723,1.0453,0.2424,-1.0876,1.0454,-0.4196,17578,187.1521,528,0.1499,0.5248,0.0674,-1.0628,89.161,25
0.7891,6.7006,-0.1414,-0.4396,1.8264,-0.1413,0.7508,7497,144.8693,3024,1.1206,0.9994,0.2569,1.1633,23.8387,181
1.0766,3.1811,-0.0251,-0.9183,-0.6606,-0.025,-0.037,15088,186.0971,328,0.0387,0.2604,0.0482,0.0972,89.161,16
0.5484,19.9433,2.175,0.1561,-0.0235,2.1751,-0.9797,9720,164.1008,2916,0.4566,0.6602,0.2477,-0.8313,33.4151,186
0.5402,17.8947,-0.8147,0.5475,0.6654,-0.8146,1.4935,9882,161.2642,1001,0.415,1.4008,0.1196,0.1846,74.5113,53
0.6699,23.6418,0.3785,-0.1321,0.0161,0.3786,0.2099,8635,156.0658,2254,1.3366,-0.1441,0.2323,0.7288,-5.9261,119
-0.9867,-12.4824,-0.5642,0.6884,-0.3757,-0.5641,1.1371,13300,177.3338,837,0.2409,0.6057,0.0957,0.5886,94.6013,39
0.7129,-8.2319,0.7298,0.318,0.4457,0.7299,-2.1423,17381,192.2975,2156,1.0404,1.3584,0.2222,-1.1481,-5.9261,115
0.8219,21.4855,-0.3847,0.3409,-0.8169,-0.3846,-0.6586,10725,167.5808,752,0.9921,-1.1901,0.0842,-0.9369,90.8927,38
-0.828,-2.3512,-0.7135,-0.3255,0.5958,-0.7134,0.8725,18527,193.6546,1395,2.0689,-0.9501,0.1596,0.1977,51.474,86
1.3883,28.2764,0.6388,1.7752,-0.9606,0.6389,0.8119,13783,177.551,1462,1.7154,0.3805,0.1954,-1.1907,74.5113,53
-2.1117,30.9792,-0.1563,-0.5632,0.3301,-0.1562,1.1582,13783,177.2357,2392,1.5161,0.3773,0.219,-0.0542,4.0693,122
0.4721,33.737,0.3881,0.5549,0.1865,0.3882,1.1853,11968,178.9092,2163,0.8116,-2.3153,0.2019,-0.2358,23.8387,123
0.4261,6.9484,-0.2923,-1.336,2.3831,-0.2922,-1.4488,7650,152.3297,82,0.81,0.8151,0.012,-0.2007,0.0888,4
0.0545,41.6727,1.2303,-0.084,-1.4906,1.2304,1.9719,12006,173.0313,3300,0.4571,0.1812,0.2703,-0.5993,-25.64,216
1.1898,28.6527,-0.9334,-0.1992,1.7885,-0.9333,1.5516,14220,181.3637,2100,-0.4898,0.3259,0.1887,-1.0136,33.4151,132
-0.5519,19.5678,1.525,0.2067,-0.1358,1.5251,0.261,15372,184.6588,837,-1.3542,1.2228,0.0957,2.4789,90.8927,44
-1.8438,25.1228,-0.2834,-0.6186,-0.442,-0.2833,0.438,9858,159.5768,560,0.5976,0.3485,0.0864,0.3012,99.9547,26
-0.5589,43.1662,2.0117,-1.2939,1.4239,2.0118,-0.7936,14480,178.9366,180,0.2673,-1.0328,0.022,0.2201,39.0236,7
-0.0131,14.2697,0.6872,-0.5925,-1.5688,0.6873,-0.1404,13246,183.0251,1746,-0.6856,-1.6243,0.1837,-1.4085,23.8387,92
0.767,10.8164,-0.6848,-0.1898,-0.0596,-0.6847,-0.8536,15640,183.0523,1224,1.5028,0.1465,0.1165,0.6848,90.8927,59
-0.2365,30.1617,-1.2232,-1.564,-1.0819,-1.2231,0.3971,16269,186.9018,2808,0.4729,0.6565,0.2571,1.4769,14.0241,152
1.1688,-13.2949,0.268,-0.5219,0.3226,0.2681,0.5578,19897,197.2183,168,0.1828,0.599,0.0235,-0.8817,0.0888,8
0.1544,14.2896,1.8188,0.7405,0.9559,1.8189,-0.5945,10985,165.3174,1056,-0.7971,0.3786,0.1134,-1.6433,86.2761,60
-0.5349,17.5342,0.0913,0.2011,-2.7399,0.0914,-0.6204,12876,175.5198,2884,-0.3763,0.3948,0.2692,1.4575,14.0241,151
-0.2327,32.8687,-0.576,1.0662,-0.2627,-0.5759,0.9034,19800,199.9697,2834,-0.6813,-0.986,0.2364,1.9852,33.4151,194
-0.0127,24.5236,-0.3545,-1.113,0.061,-0.3544,-0.3378,10004,164.3757,1302,-0.0052,0.9457,0.1489,-0.2317,42.6577,71
0.0591,4.4624,1.1888,-0.5055,1.0208,1.1889,0.9166,15006,183.6513,1344,1.4765,0.2126,0.1443,0.8756,51.474,59
0.3733,17.389,-0.4782,-1.104,-0.932,-0.4781,0.7676,16192,183.4665,810,1.3298,0.0376,0.0989,0.1395,94.6013,47
0.6746,38.9588,-0.1074,1.7738,-1.5073,-0.1073,0.6201,8874,152.5915,1805,1.386,0.953,0.1979,0.82,42.6577,94
0.626,19.6054,-0.8761,0.5871,0.875,-0.876,-1.2398,19686,193.8722,1881,-1.7577,1.2901,0.19,-0.5835,14.0241,111
0.3951,17.2495,0.1398,-0.6321,2.2176,0.1399,0.4395,13680,180.3633,1584,1.0533,-1.366,0.16,-1.3163,42.6577,89
0.4826,-0.1612,-0.2005,0.4838,-1.8652,-0.2004,0.5013,10004,162.6556,1530,1.1235,0.329,0.1456,-0.5448,51.474,82
-2.2519,21.3971,-0.4431,-1.4228,-0.8586,-0.443,0.8888,9943,163.5724,1974,0.7597,-1.6553,0.2211,0.2259,33.4151,110
0.7482,41.2118,-0.2994,-0.2666,-0.5858,-0.2993,-0.2839,15555,183.6777,3220,-0.4302,-1.3387,0.2414,2.4538,-35.1615,235
1.7249,-18.1841,0.8602,-0.6172,1.9132,0.8603,0.486,20706,206.0848,616,-0.6149,0.6793,0.0787,0.3862,99.155,32
0.0054,39.9003,0.0073,0.8735,0.1835,0.0074,-1.5095,13494,174.0164,1664,-0.8963,-0.2481,0.1524,-0.1909,42.6577,96
-0.5893,2.0139,0.5488,-0.7629,-0.2776,0.5489,1.3582,13806,181.2225,2121,-1.2059,0.2912,0.2059,-0.7387,4.0693,133
0.3239,24.4574,-1.6043,-0.6831,0.5129,-1.6042,0.2484,8932,153.8598,455,-2.1619,-0.344,0.0543,1.0794,98.56,23
-0.557,13.87,1.2863,-0.696,-0.331,1.2864,0.3057,11661,166.1821,162,-0.67,-0.9062,0.0244,1.0233,19.954,7
-0.1998,23.4894,0.783,0.0414,0.4493,0.7831,0.0488,18145,188.9428,2266,-0.0144,0.3661,0.2115,0.5997,14.0241,129
0.416,-6.686,1.9709,-0.5633,-0.7208,1.971,0.353,15204,178.9006,546,0.6151,-0.9208,0.0652,0.6526,99.155,28
-1.0663,32.8458,0.8642,1.1685,-0.0161,0.8643,-0.507,14924,185.5347,1728,-0.8526,0.0817,0.1856,0.3062,33.4151,79
0.7743,27.261,-0.1605,0.7607,-1.3397,-0.1604,0.2232,9300,154.9384,2775,-0.035,0.6744,0.2232,0.0909,-44.3317,180
0.6268,11.6055,0.8358,-1.2892,-1.2794,0.8359,-1.5933,9120,159.8223,658,-1.3091,0.5481,0.0737,-0.991,99.7557,36
-0.2936,21.6143,1.2512,-1.2152,1.2789,1.2513,-0.0498,13629,173.2792,890,1.2041,-0.9051,0.1111,0.5986,74.5113,36
1.0389,23.2807,-0.3039,-0.9364,-1.6813,-0.3038,1.061,13904,172.5108,2600,-1.4195,-0.1857,0.2381,-1.2039,-5.9261,157
0.4896,28.8192,-0.4692,0.553,-0.2335,-0.4691,-0.3735,19107,196.3621,2675,1.0317,-0.7858,0.2315,1.3958,-15.8623,178
1.9584,17.4023,0.0758,-1.6044,1.4534,0.0759,1.0384,10752,166.2893,320,-0.3843,-0.1724,0.0494,0.4852,89.161,14
-1.24,39.127,-0.5817,0.2949,0.7181,-0.5816,0.1611,9960,164.2899,2730,-0.8476,0.2822,0.2453,-0.7789,4.0693,172
0.5572,5.6351,1.2953,-2.0017,1.7175,1.2954,-0.1146,8478,159.0959,348,-0.834,0.4835,0.0455,-0.0737,98.56,14
-0.5124,14.8453,0.9224,0.4112,1.0321,0.9225,0.0584,14514,180.3199,3103,-0.9682,-0.6082,0.2685,1.0434,23.8387,239
1.5209,47.1095,-2.3583,-1.0643,1.5307,-2.3582,0.7205,14760,182.2431,2079,0.7731,1.0834,0.21,-0.214,33.4151,112
-0.8402,17.2244,-0.0091,1.4217,-1.136,-0.009,0.1766,9540,156.0299,588,-0.2967,2.9226,0.0824,0.189,86.2761,31
-0.0402,10.4848,-0.0244,-0.9267,1.1676,-0.0243,0.2534,14560,182.3757,410,0.3654,1.1576,0.0602,0.151,98.56,15
-0.4658,0.6528,-1.1405,0.1437,2.3667,-1.1404,-1.4658,11286,172.0011,2163,-0.3816,1.6886,0.2019,0.669,33.4151,128
-1.0293,0.8662,0.8327,-0.5138,0.3598,0.8328,-1.1305,16368,189.2623,686,-1.3583,-0.466,0.0707,0.7336,99.155,42
-0.1248,39.6625,1.4757,2.0425,-1.7895,1.4758,-1.2492,13962,178.2646,1598,0.4666,0.4836,0.1789,0.6622,23.8387,66
-0.9134,4.6142,0.3774,1.5412,-1.5585,0.3775,0.4199,17020,181.5513,2058,0.4161,-0.056,0.2121,-0.1235,14.0241,156
0.0308,-4.9041,0.3883,0.0035,1.2327,0.3884,-0.376,15480,180.3548,780,0.1545,0.7488,0.1266,-1.5065,42.6577,40
-1.2896,11.084,-2.4211,-1.6017,-0.4967,-2.421,-1.4437,10816,167.7679,970,-1.2936,0.6471,0.102,-0.0316,80.7973,57
0.4438,43.6365,1.6448,-0.2632,0.6514,1.6449,-1.6055,12629,172.2133,2825,1.8011,1.8451,0.2193,1.0939,14.0241,168
0.174,7.173,-0.3117,-1.3637,0.7229,-0.3116,-0.9389,11022,168.8716,1615,1.1168,0.6826,0.1771,-1.4618,59.776,79
-0.3209,35.8439,-0.1865,0.2998,-0.4698,-0.1864,-0.3222,19107,192.3042,637,-0.2922,-0.4004,0.0761,1.1107,90.8927,27
-2.7157,8.9203,0.5574,-0.1827,-0.0064,0.5575,0.0374,16065,187.2221,1880,-1.1631,-0.9117,0.2105,0.9136,59.776,89
0.4857,30.4781,0.1466,1.9042,-1.3649,0.1467,-0.2516,10126,167.131,258,-0.9012,0.556,0.0345,-0.4759,64.4897,16
1.6502,0.2547,-0.5217,1.347,-1.2723,-0.5216,1.0093,17949,195.8248,1552,0.6001,-0.9136,0.1633,-1.1098,59.776,83
1.0955,13.8039,0.1095,-0.768,0.3469,0.1096,-1.0349,14418,177.6195,1408,0.2886,0.2955,0.1798,-0.0574,67.4808,65
-0.0048,17.9163,0.6406,0.3578,0.7019,0.6407,0.8907,9394,154.4771,82,-0.673,0.4719,0.012,2.8364,0.0888,4
-0.4458,53.5796,0.8099,-0.1933,0.4526,0.81,0.4372,17730,195.3721,2310,0.1773,0.3001,0.2075,0.7022,4.0693,162
0.3123,32.0385,-0.0123,1.2439,-0.9905,-0.0122,-0.6894,8470,157.2285,765,1.176,-0.3634,0.1047,-0.4048,90.8927,33
0.6344,18.0104,-0.2302,-0.5121,-1.1474,-0.2301,0.5679,17020,184.3852,528,-0.8046,-0.9301,0.0674,-0.1232,99.9547,25
0.497,19.0991,0.6624,-1.4114,-0.5514,0.6625,-0.0038,18718,188.9622,1920,0.4241,0.7614,0.2062,-1.4149,23.8387,109
-0.3398,14.5648,-0.6934,-0.3155,-1.3058,-0.6933,1.5063,19107,195.2908,1786,0.2737,0.1079,0.2,1.0294,23.8387,109
0.4218,-22.1881,-1.5391,-0.2778,0.0743,-1.539,0.8774,11375,172.9446,855,0.2902,0.3918,0.0938,0.5056,86.2761,42
1.0684,8.216,-0.8967,-0.4238,-0.1223,-0.8966,-0.7291,10106,164.3033,970,-1.6507,0.2654,0.102,-1.3104,97.3645,51
2.136,30.6625,0.5395,0.2413,-2.5724,0.5396,-0.5562,10816,169.5752,1302,0.6521,-0.5741,0.1489,-1.6018,51.474,67
-0.0433,0.8063,-0.7233,-1.4916,0.5352,-0.7232,0.3961,10432,163.0744,270,-0.1493,0.8656,0.033,-0.2234,56.5375,15
-1.248,22.9853,0.0705,1.1633,-0.5275,0.0706,-0.9611,17480,190.2637,1056,1.1453,-0.8979,0.1348,1.6333,51.474,46
-0.9973,41.7076,-1.3394,-0.786,0.2128,-1.3393,-1.0131,12425,175.8212,324,-0.3815,1.0316,0.0488,0.3191,84.1951,8
-0.5309,23.2756,-0.5175,0.7823,-0.675,-0.5174,-0.2367,9480,156.2721,672,1.0562,2.8524,0.0941,-1.1784,94.6013,29
1.1333,29.4367,-1.0477,-0.5886,-0.0343,-1.0476,0.764,18624,193.9504,1157,1.7072,-0.4158,0.1444,-0.0246,74.5113,54
0.8707,-13.2892,0.4676,1.3273,1.5399,0.4677,-0.2955,9381,158.8854,340,0.282,1.3835,0.0465,-0.718,84.1951,17
-0.2775,-0.2566,1.1093,0.7028,0.8291,1.1094,0.8055,12702,175.587,425,-1.0688,0.326,0.0581,-0.3892,99.155,17
0.03,-7.0526,-1.9698,-0.1803,-0.0599,-1.9697,1.7244,19107,194.769,516,1.2786,-0.3673,0.069,0.9328,96.3795,23
0.7633,10.8764,0.8886,-0.0159,-0.6989,0.8887,1.0966,7701,152.3483,2266,0.6276,0.1817,0.2115,0.0699,4.0693,124
0.7463,21.068,-0.3703,-0.7178,1.378,-0.3702,0.2323,14094,173.6214,2060,0.0157,1.0846,0.1923,0.5155,14.0241,134
0.9058,4.847,1.8615,1.0926,1.3223,1.8616,0.1946,14480,177.8509,332,-0.3017,0.4274,0.0476,0.1219,78.3879,16
0.6242,-5.239,1.0057,0.8202,-0.1107,1.0058,0.6731,16082,187.4848,783,1.4272,0.1235,0.1023,-1.5523,90.8927,33
-0.4912,22.4711,-0.0118,3.1964,1.029,-0.0117,-0.876,17108,188.6405,1782,-0.0369,0.5607,0.18,0.6568,42.6577,103
0.3636,1.5434,-0.6626,1.5814,-1.6671,-0.6625,-1.5664,10206,158.883,1344,1.1543,0.0254,0.1443,-0.2533,14.0241,72
1.7311,14.5642,0.6754,0.86,-1.7236,0.6755,-0.3488,11390,174.5071,2929,-0.8672,1.3385,0.2843,0.343,14.0241,175
-1.72,26.2815,0.4624,1.9632,1.1011,0.4625,0.3284,9954,162.1581,504,0.631,0.7157,0.0706,-0.6143,99.9547,21
0.2449,19.0805,0.2157,1.3352,-0.1996,0.2158,0.9477,7722,145.0126,1602,-0.3351,0.749,0.2,-1.5594,51.474,69
0.0387,34.9789,-1.1142,1.7466,-1.6333,-1.1141,-0.2618,15023,183.067,2507,-0.5813,1.0671,0.2091,-0.5258,23.8387,164
-1.0774,7.0134,-1.0527,-0.4545,0.8686,-1.0526,1.0242,9676,164.4816,352,-0.2073,-0.0186,0.0449,-1.3621,96.3795,21
1.0061,31.0487,-0.8109,0.4766,-1.2012,-0.8108,-0.4162,12888,177.96,1170,1.3005,1.1636,0.1429,0.0892,74.5113,64
0.2604,38.3456,0.4411,-2.6756,0.1666,0.4412,-1.741,11484,172.7393,3051,0.9042,0.0321,0.2368,-0.7763,14.0241,184
0.2435,37.9311,-0.4937,-0.9669,-0.678,-0.4936,-2.381,12696,184.193,1908,0.7941,0.0318,0.1682,0.5798,33.4151,111
0.7611,23.5978,-1.7943,-0.8539,-0.1958,-1.7942,0.6098,13962,182.511,1425,-2.0888,-2.1946,0.1562,-1.1366,51.474,62
1.525,-24.3552,0.6412,0.6835,-0.04,0.6413,0.2065,17664,191.0153,166,1.4262,-0.8875,0.0238,0.9553,29.6369,9
-1.9083,28.1122,-1.9493,1.4273,-0.5029,-1.9492,-0.3981,11628,172.2857,504,0.6496,0.4876,0.0706,0.8464,99.155,25
-0.5181,34.2109,1.3829,0.7978,-0.257,1.383,0.1362,12456,173.7959,2205,1.1599,-0.0546,0.1981,0.8694,23.8387,134
1.6588,16.8834,-1.3592,1.2315,-1.5757,-1.3591,0.7041,12337,166.559,2568,-1.1855,0.3082,0.2222,0.5479,33.4151,148
-0.229,-1.7585,1.4765,0.0463,-0.652,1.4766,0.261,10269,165.9257,1616,-0.0518,0.0858,0.1569,0.3445,59.776,97
0.0394,6.5165,-1.387,-0.1858,0.6758,-1.3869,0.2206,16560,181.8438,2704,-0.7573,-0.3835,0.2476,0.0314,33.4151,190
0.0067,39.3883,0.8016,-0.6684,-0.5763,0.8017,0.0535,14418,178.3436,1316,-1.3576,-0.5056,0.1474,-0.9863,59.776,49
0.6666,-2.1394,-0.5097,-1.5266,-0.0011,-0.5096,1.2694,9480,157.9873,1980,-1.1922,-1.6202,0.1622,-0.2478,14.0241,134
0.0111,29.3072,-0.3542,-0.8243,-0.197,-0.3541,-0.7435,18240,191.3633,440,-0.3755,-0.3102,0.0562,-0.8945,99.7557,22
-0.3832,34.642,-0.0174,0.2381,-0.5125,-0.0173,-1.6344,7350,148.9873,2704,0.5618,1.6235,0.2476,-0.0915,-5.9261,153
-0.7124,30.6485,-0.3661,-1.4504,0.9068,-0.366,-0.7873,8415,157.0057,3105,-0.2651,1.6481,0.2328,-0.6974,14.0241,198
-0.8847,45.709,-0.6845,-1.0499,0.5168,-0.6844,0.4006,16653,182.5729,1664,-0.1022,0.5203,0.1524,0.1793,42.6577,118
1.1005,39.6124,-0.9971,0.172,-0.1272,-0.997,-1.2768,12312,169.5064,3219,0.1618,-1.1713,0.2589,-0.0724,33.4151,187
-0.4219,17.8339,0.0382,0.8463,-2.177,0.0383,0.3782,15640,183.6352,2544,0.4816,0.5364,0.2243,-1.5571,14.0241,181
0.0645,0.8056,-0.2428,0.1616,-0.1464,-0.2427,-0.7922,11661,167.8012,405,-0.8748,0.9262,0.061,-0.8875,96.3795,16
0.357,-1.0748,0.0192,-1.0241,-0.7907,0.0193,-0.7673,15928,187.4725,85,-1.8231,1.1536,0.0116,-0.438,0.0888,3
-1.4173,23.2076,-0.8382,0.2987,1.444,-0.8381,1.3405,18432,191.6564,567,-1.2699,-1.2562,0.0854,-0.8012,99.155,41
0.4164,5.5994,1.7989,-0.4092,0.4349,1.799,1.2761,13932,168.6101,588,2.303,-0.539,0.0824,-0.7808,80.7973,26
-0.4484,23.9235,0.8962,0.4641,1.4737,0.8963,0.1653,10206,162.735,616,-1.0011,1.091,0.0787,-0.9351,94.6013,32
0.9009,13.151,1.0708,1.3592,0.6578,1.0709,1.7041,12556,172.9908,2600,0.0003,0.1494,0.2381,0.2796,59.776,148
0.5415,25.398,-0.4483,1.2069,-0.8877,-0.4482,-0.9569,14000,177.0529,1386,0.8415,-0.0712,0.14,0.5765,51.474,88
-0.0585,23.6404,0.4533,1.0741,0.9785,0.4534,0.0707,16704,190.7399,968,-0.0221,1.8571,0.1236,-0.8773,90.8927,37
-0.1111,7.5987,1.1723,-0.5311,-1.4492,1.1724,0.2846,16287,184.7929,324,0.67,-0.2571,0.0488,-0.7036,78.3879,13
0.2167,18.2906,-0.0315,-0.7763,-1.1629,-0.0314,-1.0768,13650,171.6888,801,-0.959,0.7814,0.1,0.338,94.6013,42
-0.7209,-38.7655,-0.8679,0.4433,0.4319,-0.8678,1.2192,10880,156.8851,1068,-0.0543,0.9516,0.1333,-1.1834,67.4808,54
-0.3969,-1.736,0.5521,-0.4913,1.1541,0.5522,1.9773,8624,155.8734,332,-2.2782,-1.3014,0.0476,-0.1227,78.3879,15
-0.7304,-2.0413,0.6635,1.024,0.1388,0.6636,-2.0537,12876,172.6814,2970,0.2095,0.9475,0.2432,-0.1339,4.0693,186
-0.0235,25.3374,-0.4235,-1.3329,-1.3538,-0.4234,0.828,8046,149.2346,249,-0.5092,1.5679,0.0357,0.3893,71.7975,11
0.7872,12.0268,-1.0695,0.0557,-0.6072,-1.0694,-0.4273,11390,173.5601,450,-1.3533,0.9503,0.0549,-0.1806,89.161,20
0.6956,-9.3521,-0.6223,-0.3686,-0.5203,-0.6222,-1.9955,17955,190.4399,576,-1.1866,1.0176,0.0619,1.1917,99.155,33
0.5771,23.1484,-1.2462,1.9092,-0.1394,-1.2461,0.6987,9222,158.8852,2600,-1.4166,-0.0392,0.2381,-0.5971,14.0241,147
0.5285,9.5827,0.4732,-1.8989,-0.5088,0.4733,-0.9491,20497,198.9756,810,-1.6408,0.7863,0.0989,-1.6182,-5.9261,55
0.9702,-0.7786,-0.169,1.1764,-0.0107,-0.1689,0.7005,12975,173.5362,1344,-0.0365,0.1485,0.1882,-0.2075,23.8387,45
0.0866,-26.2662,-1.1383,0.1105,0.8091,-1.1382,-0.3116,17298,186.7384,968,0.6778,1.5227,0.1236,0.4968,99.155,34
-0.5371,5.0202,0.7553,0.8638,-0.1198,0.7554,-0.1124,12654,173.27,1455,-0.652,0.4535,0.1531,0.3598,74.5113,86
-0.6638,-14.6266,1.116,1.7365,-0.4993,1.1161,1.961,9760,157.6114,352,-0.3608,1.2526,0.0449,-0.3334,93.2361,17
-1.8854,3.0848,0.2613,1.0801,-0.8095,0.2614,1.3479,12600,175.5308,430,-0.8033,-0.4911,0.0575,0.0051,96.3795,18
0.3146,26.9446,0.5134,-1.0736,-1.522,0.5135,0.865,15120,188.9547,2565,-0.7969,1.7959,0.2812,1.2524,-5.9261,113
-1.4474,19.7697,1.7716,0.8624,-0.8899,1.7717,-0.6627,8910,163.9749,3120,-0.8661,0.285,0.2857,-0.9323,-5.9261,169
0.9931,13.8809,-0.0976,-1.2947,0.3942,-0.0975,0.4365,20696,199.0663,1734,-0.0273,-0.0648,0.165,-0.9575,33.4151,120
1.3452,21.3861,-1.069,-0.5977,0.274,-1.0689,-0.1673,15106,179.6157,783,-0.4325,2.3265,0.1023,0.8526,90.8927,36
-1.0619,18.4938,0.9093,0.3165,-0.0309,0.9094,0.3497,10758,164.0168,316,0.32,-0.9663,0.05,0.8806,93.2361,15
-0.5397,11.9344,1.0432,1.3322,-1.0743,1.0433,0.2337,12876,175.6453,696,0.2738,-0.0363,0.0909,1.2837,86.2761,37
0.6358,28.6417,0.1385,0.2405,-0.1287,0.1386,-0.355,10458,168.1858,1957,0.5768,-0.4448,0.1827,0.5032,51.474,106
0.9873,17.0291,-0.8176,-1.3266,0.0325,-0.8175,0.6632,10292,167.735,2486,0.8573,-0.6524,0.193,-0.1447,14.0241,153
1.8145,-0.1309,0.5931,-1.1204,-0.9244,0.5932,-0.08,13572,176.0897,174,-0.248,-1.0052,0.0227,0.5764,48.0205,2
-1.6872,25.9429,0.3706,1.1928,0.0164,0.3707,-0.726,8370,156.1535,430,0.3929,1.4366,0.0575,0.4749,98.56,21
2.632,6.1566,-1.786,1.2642,0.814,-1.7859,0.6205,13300,176.4102,77,0.4602,2.5084,0.0128,0.0757,0.0888,2
0.578,57.0121,-0.0931,0.0326,-1.019,-0.093,-0.6937,12024,165.7444,3045,-0.3316,2.0381,0.2736,1.5296,-44.3317,187
1.0156,-7.2446,-0.5329,-0.8168,0.4344,-0.5328,-0.4971,19008,191.61,1786,0.1854,0.916,0.2,-0.0839,33.4151,96
0.3088,-12.6785,0.8044,0.5225,1.0078,0.8045,-0.5964,7344,147.9498,162,-0.1018,0.8763,0.0244,-0.0303,48.0205,7
-1.2582,39.5237,0.2373,-0.5369,-0.6078,0.2374,-0.1405,9516,152.1598,3024,-1.044,0.3202,0.2569,0.0038,23.8387,185
-1.2491,20.4857,0.6918,0.6051,0.1291,0.6919,-0.7605,8100,149.436,1530,-0.6933,0.8011,0.1868,0.0891,42.6577,88
1.2431,8.0596,-1.1587,-1.1562,0.125,-1.1586,-0.41,16920,189.3289,616,-0.7558,-0.9192,0.0787,-1.0011,97.3645,37
0.7031,47.7729,-0.1139,0.3103,0.6979,-0.1138,0.7913,13746,172.1963,2756,-1.3599,2.5891,0.243,0.8314,4.0693,166
-0.9218,-7.5385,0.5786,-0.2424,0.8022,0.5787,-0.0057,12410,170.0929,664,1.1638,-1.3727,0.0952,-0.2998,99.9547,31
-1.7454,23.7525,1.1476,0.2143,-1.3864,1.1477,1.0304,11868,171.8828,2200,1.0374,0.7642,0.2178,-0.1798,23.8387,125
-2.908,34.1831,0.7793,2.6971,0.2806,0.7794,-2.0279,9882,164.8675,2100,-0.3931,-0.3742,0.2079,-0.6067,42.6577,120
-0.7431,35.1497,0.3128,1.4951,0.7919,0.3129,0.7102,15521,185.4637,2037,1.9776,0.3233,0.2143,0.0138,4.0693,87
0.7925,25.6678,0.876,-1.6936,0.5348,0.8761,-0.6457,13604,179.1778,1032,-0.1055,0.1563,0.1379,0.8505,67.4808,44
0.9432,15.6745,-1.1601,1.3781,-0.4736,-1.16,-1.0347,10921,163.4229,2142,-1.5174,0.8985,0.2039,0.222,33.4151,113
1.8846,44.7141,-0.3573,-0.281,0.8583,-0.3572,-1.6409,17290,189.2117,2398,-0.9291,-1.3703,0.2,0.5101,4.0693,149
1.4239,-9.7416,0.1492,0.7877,-3.2177,0.1493,0.2834,10106,161.922,1938,0.6164,0.7801,0.1845,0.3318,14.0241,108
0.167,40.8164,0.4783,-2.0389,0.9011,0.4784,-1.7136,15540,184.422,2163,-1.6655,-2.7453,0.2019,0.1366,33.4151,116
1.1122,10.3856,-0.7345,-1.5238,1.3048,-0.7344,0.8952,11323,166.9206,656,1.0817,-0.7242,0.0964,-0.268,94.6013,31
-0.3885,23.6779,-0.5121,0.0741,0.5272,-0.512,0.7346,17765,186.2686,1232,-0.3769,1.2722,0.1573,1.3769,51.474,48
-1.106,11.6362,1.1135,0.5692,0.1466,1.1136,0.0517,14118,182.662,2678,-0.6197,-1.9045,0.25,-1.1397,-5.9261,129
-0.2619,10.5432,0.0291,0.1018,1.5852,0.0292,-0.8676,13528,177.9964,1818,0.1603,-1.0356,0.1765,-0.4668,67.4808,92
-1.5094,35.8038,0.8902,0.1642,0.2829,0.8903,1.1646,10521,167.0343,2266,1.5036,0.1146,0.2115,0.1529,33.4151,133
